assembly_daesu,election_id,speaker_clean,roster_name,member_id,speaker_party,speaker_bloc,mandate_type,district,district_sido,district_bloc_type,term_count,seniority_weight,institutional_role,role_weight,meeting_weight,national_signal_weight,local_signal_weight,cross_region_signal_weight,base_mobilization_weight,mapping_confidence,notes
19,pres_2012,한국수력원자력사장 김균섭,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국수력원자력주식회사관리본부장 송재철,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국수력원자력주식회사사장 김균섭,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국수력원자력주식회사상임감사위원 김병석,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국수산자원관리공단이사장 양태선,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국수자원공사관리본부장 전찬구,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국수자원공사사장 김건호,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국수출입은행부행장 심섭,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국수출입은행장 김용환,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국승강기안전관리원기획관리이사 이재천,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국승강기안전관리원장 공창석,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국승강기안전기술원이사장 김윤배,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국시설안전공단이사장 김경수,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국양성평등교육진흥원장 문숙경,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국언론진흥재단이사장 이성준,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국에너지기술연구원장 황주호,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국에너지기술평가원장 안남성,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국연구재단이사장 이승종,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국예탁결제원사장 김경동,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국원자력문화재단이사장 천병태,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국원자력안전기술원장 박윤원,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국원자력연구원장 정연호,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국은행경남본부장 강성윤,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국은행광주전남본부경제조사팀장 박재진,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국은행광주전남본부장 장택규,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국은행대구경북본부장 허진호,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국은행대전충남본부장 오재권,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국은행부산본부장 박창언,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국은행부총재 박원식,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국은행부총재보 강준오,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국은행부총재보 김준일,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국은행전북본부장 이은모,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국은행총재 김중수,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국은행충북본부장 한영기,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국자산관리공사사장 장영철,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국장애인개발원장 변용찬,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국장애인고용공단이사장 이성규,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국장학재단이사장 이경숙,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국저작권 유병한,,,,,district,,,unknown,1,1.0,committee_chair,1.08,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국전력거래소이사장 남호기,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국전력공사사장 김중겸,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국전문대학교육협의회장 이기우,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국전자통신연구원장 김흥남,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국전통문화대학교총장 김봉건,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국정보화진흥원장 김성태,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국정책금융공사사장 진영욱,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국조폐공사사장 윤영대,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국주택금융공사사장 서종대,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국지방행정연구원장 한표환,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국천문연구원장 박필호,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국철도공사사장 정창영,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국철도시설공단기술본부장 최강윤,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국철도시설공단이사장 김광재,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국청소년상담복지개발원장 구본용,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국청소년활동진흥원이사장 안재헌,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국토지주택공사부사장 정인억,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국토지주택공사사장 이지송,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국토지주택공사상임감사위원 김영진,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국투자공사경영관리본부장 김령,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국투자공사리스크관리본부장 홍택기,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국투자공사사장 최종석,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국투자공사투자운용본부장 이동익,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국특허정보원장 표재호,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국표준과학연구원장 강대임,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국학중앙연구원장 정정길,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국한의학연구원장 최승훈,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국항공우주연구원장 김승조,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국해양수산연수원장 정형택,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국형사정책연구원장 김일수,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국환경공단이사장 박승환,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국환경산업기술원장 윤승준,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국환경정책ㆍ평가연구원선임연구위원 이병국,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한국환경정책ㆍ평가연구원장 이병욱,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한기호,한기호,7638,새누리당,국민의힘,district,,,unknown,2,1.05,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
19,pres_2012,한기호 위원,,7638,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한기호 위원,,7638,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한명숙 위원,,6492,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한선교,한선교,6510,새누리당,국민의힘,district,,,unknown,3,1.1,committee_chair,1.08,1.1,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
19,pres_2012,한전KDN주식회사사장 김병일,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한전KPS주식회사사장 태성은,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,한정애 위원,,7641,,,government,,,government,1,1.0,president,1.3,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
19,pres_2012,한정애 위원,,7641,,,district,,,unknown,1,1.0,unknown,0.8,1.05,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,함진규 위원,,6572,,,government,,,government,1,1.0,minister,1.15,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
19,pres_2012,함진규 위원,,6572,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,합동참모 정승조,,,,,district,,,unknown,1,1.0,assembly_chair,1.12,1.0,0.4,0.6,0.0,0.0,0.7,role inferred from transcript speaker label
19,pres_2012,합동참모본부작전본부장 신현돈,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,합동참모본부작전부장 엄기학,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,합동참모본부전략기획본부장 원태호,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,합동참모본부전력기획부장 강병주,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,합동참모본부전비태세검열실장 이영주,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,해군본부전력기획참모부장 박찬석,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,해군참모총장 최윤희,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,해양경찰청경비안전국장 최상환,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,해양경찰청장 이강덕,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,행정안전 대리 고희선,,229,,,government,,,government,1,1.0,president,1.3,1.15,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
19,pres_2012,행정안전 대리 유대운,,3707,,,district,,,unknown,1,1.0,party_leadership,1.12,1.15,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,행정안전부 맹형규,,,,,government,,,government,1,1.0,minister,1.15,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
19,pres_2012,행정안전부 맹형규,,,,,government,,,government,1,1.0,president,1.3,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
19,pres_2012,행정안전부기획조정실장 정재근,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,행정안전부제1차관 서필언,,,,,government,,,government,1,1.0,minister,1.15,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
19,pres_2012,행정안전부제2차관 이삼걸,,,,,government,,,government,1,1.0,minister,1.15,1.0,0.9,0.1,0.0,0.0,0.7,role inferred from transcript speaker label
19,pres_2012,행정안전부지방재정세제국장 노병찬,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,행정중심복합도시건설청장 이재홍,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,헌법재판소사무처장 김택수,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,헌법재판소장 이강국,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,헌법재판연구원장 허영,,,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,홍문종 위원,,6642,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,홍문표,홍문표,7647,새누리당,국민의힘,district,,,unknown,2,1.05,committee_chair,1.08,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
19,pres_2012,홍문표,홍문표,7647,새누리당,국민의힘,district,,,unknown,2,1.05,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
19,pres_2012,홍문표 위원,,7647,,,district,,,unknown,1,1.0,party_leadership,1.12,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,홍문표 위원,,7647,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
19,pres_2012,홍영표,홍영표,7650,새정치민주연합,더불어민주당,district,,,unknown,2,1.05,member,1.0,1.0,0.4,0.6,0.0,0.0,0.9,speaker matched to Assembly roster/member history
19,pres_2012,홍영표 위원,,7650,,,district,,,unknown,1,1.0,unknown,0.8,1.0,0.4,0.6,0.0,0.0,0.45,role inferred from transcript speaker label
