viewer_title,speaker_blocks,source_blocks,text_source_mode,issue_rows,pdf_creation_datetime,available_date,availability_basis,model_eligible_at_cutoff,minutes_id,meeting_date,class_id,class_name,committee_code,committee_name,session,title,viewer_url,pdf_url,viewer_sha256,pdf_sha256,part_sha256,semantic_fingerprint
제22대국회 제422회 (임시회) 제3차 국방위원회 (2025.02.20.),418,418,official_xml_attributed_speech,67,2025-11-28T11:08:32,2025-11-29,official_pdf_creation_plus_safety_lag,False,52722,2025-02-20,2,standing_committee,AH,국방위원회,422,국방위원회 제3차 (2025. 02. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52722&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52722,69a2de57dc1c01eb5be825c4e12534f4dde577b071c4da5a5685acf085af1821,809ac156c8ddfdf99e943aa96c2a5f23528083514bd92e47bb8a823b3daf03ca,6d55038123978be85118abde6fc5414a6f90d97a2529eb72e7827832d32d45ca,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 행정안전위원회(법안심사제2소위원회) (2025.02.20.),345,345,official_xml_attributed_speech,105,2025-06-23T10:41:13,2025-06-24,official_pdf_creation_plus_safety_lag,False,52729,2025-02-20,2,standing_committee,AI,행정안전위원회,422,법안심사제2소위원회 제1차 (2025. 02. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52729&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52729,e2b35a9ab7b1f30b0ceb20de4634e311b7872a12217a6f999d58297f10115bbb,fa73878b8dff8e11c9d2b8aa774d11512a8d4580ccf4d29c749ba64880c6e474,c78611c25d818638d87664d92480f87428ce69864fc275ce58dec3be675278d2,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 보건복지위원회(법안심사제2소위원회) (2025.02.20.),1152,1152,official_xml_attributed_speech,528,2025-05-21T10:26:04,2025-05-22,official_pdf_creation_plus_safety_lag,True,52746,2025-02-20,2,standing_committee,AM,보건복지위원회,422,법안심사제2소위원회 제1차 (2025. 02. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52746&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52746,0cd3d28b2eee0980e5e996ffe9a769125ce6e83ebe19f2ba96f8f4dce5031725,843bb0872294df5a21a512ee3833e4e3d3d7c6ea24e796f5bcd058c049fdc982,5730307f5c0c5892c9b7b2a67d99900d9c6464c5b4a8dda8880691507f6c5a38,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 환경노동위원회 (2025.02.20.),1408,1408,official_xml_attributed_speech,560,2026-04-22T15:53:02,2026-04-23,official_pdf_creation_plus_safety_lag,False,54448,2025-02-20,2,standing_committee,AN,환경노동위원회,422,환경노동위원회 제1차 (2025. 02. 20.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=54448&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=54448,189bf7b153cc565bfc7ed7c3bef16705b35caf19fe6d53e4e897a207ae61f99e,661cd2c78d9f1375fdf50fde21c00fbcd8671912e55b58ceb7e87fe18f9424a8,03fedb26f7ad41531a1dbb069861a50412f6fb7f74001c29e4c8e66d3e085991,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제9차 윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 (2025.02.21.),3861,3861,official_xml_attributed_speech,450,2025-12-04T20:43:57,2025-12-05,official_pdf_creation_plus_safety_lag,False,52059,2025-02-21,6,investigation,AA,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회,422,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 제9차 (2025. 02. 21.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52059&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52059,b4648fb9aa5c72264aeff47288654589157770f4ce22842c340210ecd505ba65,bf9d04d8fc5ce942de97fe8fdb339b9dac3f4bc9f8e79b7089fb892464088365,7bb35609a99394384de189619c2ac88289c14731517904327b7b61faa1ee08fa,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제3차 보건복지위원회 (2025.02.21.),38,38,official_xml_attributed_speech,92,2025-05-21T10:28:03,2025-05-22,official_pdf_creation_plus_safety_lag,True,52742,2025-02-21,2,standing_committee,AM,보건복지위원회,422,보건복지위원회 제3차 (2025. 02. 21.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52742&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52742,91935453d7bfed1974bd6e915d61ceb8c386ce43c6aee88dc26b791245c5dbc7,3379710b5b594cc8e25804cb9938d04308c7962c646c592a0dd2145ca0aed8fd,72baed45ccf0ac2b75965d10963fad3c28f20c9b97eb730fa358698b43f32906,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제2차 법제사법위원회(법안심사제1소위원회) (2025.02.24.),659,659,official_xml_attributed_speech,380,2025-06-09T12:54:55,2025-06-10,official_pdf_creation_plus_safety_lag,False,52701,2025-02-24,2,standing_committee,AB,법제사법위원회,422,법안심사제1소위원회 제2차 (2025. 02. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52701&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52701,e6d27978e5d303ee352a753ee3058310e6817c721aec04f8bcac2fd3146059b3,d7be0bf73272543c5dfce74fbe6c88251a951cc630daf3bd506bbf93c9bba9fc,87e17ce447732fba43ffc9f206a5d71a256fad876f36457829f9ea769a56aa32,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제3차 정무위원회 (2025.02.24.),10,10,official_xml_attributed_speech,6,2025-04-01T13:29:24,2025-04-02,official_pdf_creation_plus_safety_lag,True,52704,2025-02-24,2,standing_committee,AC,정무위원회,422,정무위원회 제3차 (2025. 02. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52704&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52704,eccc20f80859a49dd6a94103e0fe08dad39e900bd8bd49f69587ae183c765d5f,00841ee15a46c7f3fb201ca13cf01ce150ca1771e7d921da3e9ea8f7a87ad7e7,f3088a95bc5221df7630216b0b91f0c15b4ba2273b7d806894e19c5b0e0df034,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제2차 정무위원회(법안심사제1소위원회) (2025.02.24.),79,79,official_xml_attributed_speech,5,2025-04-01T13:26:42,2025-04-02,official_pdf_creation_plus_safety_lag,True,52706,2025-02-24,2,standing_committee,AC,정무위원회,422,법안심사제1소위원회 제2차 (2025. 02. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52706&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52706,3e920a6a0d2d15e454f850e99014452a8f3fe43f72884e4c467bf92dba498dd3,c7cb48da7e9d72b3ee31f600f268f4e0f02abc915818dac0779ae918f3559dec,8bf35d8f214c6cfc4cd75fcad17f2a9910a5ca182e7dd98354d313e8af43a05d,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 정무위원회(법안심사제2소위원회) (2025.02.24.),202,202,official_xml_attributed_speech,13,2025-03-10T14:19:02,2025-03-11,official_pdf_creation_plus_safety_lag,True,52707,2025-02-24,2,standing_committee,AC,정무위원회,422,법안심사제2소위원회 제1차 (2025. 02. 24.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52707&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52707,d4729aa4529a4a452ff08fd7c3e0b45ee232fc9e35f44e64c23be4c5d4edc095,8ff501dc082122b180d9750448ce724c0466d94aced5a2d41e3f4bd6996c6318,827e055779274d6bdc31c0ccfd39d68796b7e74ce854222cf9cbdd80302217b0,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제10차 윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 (2025.02.25.),2955,2955,official_xml_attributed_speech,658,2025-12-04T20:45:00,2025-12-05,official_pdf_creation_plus_safety_lag,False,52060,2025-02-25,6,investigation,AA,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회,422,윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회 제10차 (2025. 02. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52060&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52060,5b4ba961a2f0f8d48213c8b0929f61ac041df156dcd255d55f3fa77afc5f6528,fbc2de49c67246ade0ff28411942f329636c70031a8e8fa0900e1824ebad0872,db9a09b2b130a89e975a5d4fe4d22b2bb864fcb651ab581820e459f4dc160c87,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 과학기술정보방송통신위원회 (2025.02.25.),651,651,official_xml_attributed_speech,280,2026-04-22T16:15:39,2026-04-23,official_pdf_creation_plus_safety_lag,False,52716,2025-02-25,2,standing_committee,AF,과학기술정보방송통신위원회,422,과학기술정보방송통신위원회 제1차 (2025. 02. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52716&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52716,3e4485cf810e33c48eff220c59d75cc83d9e2f162e7e18e35ed3063da036d077,abbcf7b1d7de633b49f630c766acb57aa96ef8171745e207c486dccaf1a2a966,407a34ceb723ac642384541a21252bf12d259cb11c714fd12316b6e7bf5d208b,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 과학기술정보방송통신위원회(정보통신방송법안심사소위원회) (2025.02.25.),392,392,official_xml_attributed_speech,172,2025-04-16T10:49:36,2025-04-17,official_pdf_creation_plus_safety_lag,True,52717,2025-02-25,2,standing_committee,AF,과학기술정보방송통신위원회,422,정보통신방송법안심사소위원회 제1차 (2025. 02. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52717&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52717,959e0bb5b1ed7047e1e147a94aa9502a3d8126d112499542fd0816cf3c7894b2,14d82d2709f9a12110860dfc60fd54e72c790bb073e7ddde4f8de5e1be0e3958,a63d2747cbcacfaf7c57f2754bcbf8054f9baf1d12cebf33f1f214d7670d03d1,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제2차 행정안전위원회 (2025.02.25.),117,117,official_xml_attributed_speech,53,2025-09-18T14:55:26,2025-09-19,official_pdf_creation_plus_safety_lag,False,52726,2025-02-25,2,standing_committee,AI,행정안전위원회,422,행정안전위원회 제2차 (2025. 02. 25.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52726&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52726,fa4e1c26e236be53de30eb6ccb682412cbb3f5575679530615296b6bc500e791,a18b3e9ed023a2b674d7b105b3eaf2202e0bbf7cb257be85e3b50c45022cdfb9,4a873339ace44500d06f219e6705ac0df61287f8c5289fd291c5a3243c261bdc,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제2차 법제사법위원회 (2025.02.26.),1361,1361,official_xml_attributed_speech,291,2025-12-03T14:46:20,2025-12-04,official_pdf_creation_plus_safety_lag,False,52699,2025-02-26,2,standing_committee,AB,법제사법위원회,422,법제사법위원회 제2차 (2025. 02. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52699&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52699,9696bf86c852fce27a65a51061768f0b47f67de28d263858c757d99bea2f82a6,56fbd7c279a3cbc38e4d1122425063fcfc0ab674e384be9af027fce3bef8bffd,3241d9b4a860f2595b49f5f21294e24ac290ee377e1098b6b691314a9f0921cd,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
교육위원회 제2차 (2025. 02. 26.),0,67,official_pdf_page_text_fallback,148,2025-09-26T15:30:47,2025-09-27,official_pdf_creation_plus_safety_lag_pdf_text_fallback,False,52713,2025-02-26,2,standing_committee,AE,교육위원회,422,교육위원회 제2차 (2025. 02. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52713&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52713,,b6f3368f21437dc3a332d00fbb0fb421485e1dc64a54029be42233e3ec34d655,1e165253ef668084a6bc43fefa02e5245d4cfa4c41ba83c659aabf4cf56a5e05,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 과학기술정보방송통신위원회(과학기술원자력법안심사소위원회) (2025.02.26.),219,219,official_xml_attributed_speech,14,2025-04-30T14:02:15,2025-05-01,official_pdf_creation_plus_safety_lag,True,52718,2025-02-26,2,standing_committee,AF,과학기술정보방송통신위원회,422,과학기술원자력법안심사소위원회 제1차 (2025. 02. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52718&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52718,3f606b04882a94804effff5cdc8b7a6a43ebe586c9166d4b04ca9d3d0e6879b3,d25f091506e9e6d45c073f3eced1f59b92efcce056fd25fbde54243f3a1964a9,3f0ca594aa66f2f6d6072ae56e35bbb0bce624f5d99f45381efac7629bd62eb0,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 외교통일위원회 (2025.02.26.),895,895,official_xml_attributed_speech,603,2025-09-26T15:35:01,2025-09-27,official_pdf_creation_plus_safety_lag,False,52719,2025-02-26,2,standing_committee,AG,외교통일위원회,422,외교통일위원회 제1차 (2025. 02. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52719&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52719,e037a11a1e93fe41167662ddec32ad2a424f4c2b0abab41a19fa301aa61c8e27,db2d2016f8fb1919ab51ba78187ac262b91e2bf7316c4b0d8432524928390a96,e4c0a10d2ac1fe47a6beb00e7e6d90caf1f293d32341ad461f14889c4f54bb2b,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 문화체육관광위원회(문화예술법안심사소위원회) (2025.02.26.),159,159,official_xml_attributed_speech,39,2025-04-17T15:25:44,2025-04-18,official_pdf_creation_plus_safety_lag,True,52731,2025-02-26,2,standing_committee,AJ,문화체육관광위원회,422,문화예술법안심사소위원회 제1차 (2025. 02. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52731&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52731,d8aca90972621be840ddd5d9d20035508f6b3207553e1f4846a909047f93ead0,94c7b657fa5ea50590e7641f25af7dde4ed90118aca2fc12cdf05247fca9cdeb,f4c7b891471f9cc9e130bb8188062201c2a015db2c62e1dc0f2ae8781a7827d4,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 농림축산식품해양수산위원회(해양수산법안심사소위원회) (2025.02.26.),238,238,official_xml_attributed_speech,48,2025-06-26T10:39:46,2025-06-27,official_pdf_creation_plus_safety_lag,False,52737,2025-02-26,2,standing_committee,AK,농림축산식품해양수산위원회,422,해양수산법안심사소위원회 제1차 (2025. 02. 26.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52737&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52737,a9f1b408955f4a7c0eb35985d1f615c4c4916e3e7500d7a3e723af869de31d16,f94bb35da220454ad3ef77396c5d2f0ff4eabe5d7833c6a75eaa86d24578e748,f13d9a578c3a1ac328d8e811766a359a7f6b3bd0101ee7ec88d3a8ea924050f0,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제3차 행정안전위원회 (2025.02.27.),10,10,official_xml_attributed_speech,1,2025-06-24T10:36:16,2025-06-25,official_pdf_creation_plus_safety_lag,False,52727,2025-02-27,2,standing_committee,AI,행정안전위원회,422,행정안전위원회 제3차 (2025. 02. 27.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52727&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52727,063363b2f70cc07484c4c73012a5e2017c85a1183290133ac4b9b3446147f832,13deaa37a07a7ee3ad83683c2e393a787ec3aa8d163f8fa25b261928f94848a5,85f23204491bf4a776c492a6cb9e77fc3e753b5820096350824d6aefd6672097,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제1차 문화체육관광위원회(체육관광법안심사소위원회) (2025.02.27.),160,160,official_xml_attributed_speech,38,2025-04-18T14:41:07,2025-04-19,official_pdf_creation_plus_safety_lag,True,52732,2025-02-27,2,standing_committee,AJ,문화체육관광위원회,422,체육관광법안심사소위원회 제1차 (2025. 02. 27.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52732&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52732,a4d9062b94adeb0f8b41c4b94632116d77bdd064b445e97ad86aaaf79b1a05c7,1afbca526f81829f29cb936aee2fa17f41ad4bfd340a2e93c3a2ace25947ab00,6897d6486037e2fcbf2f4de7631feec45e8e8c08432eaf1a88f2b35ef01ba1e6,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제2차 농림축산식품해양수산위원회(농림축산식품법안심사소위원회) (2025.02.27.),91,91,official_xml_attributed_speech,32,2025-06-26T10:41:21,2025-06-27,official_pdf_creation_plus_safety_lag,False,52736,2025-02-27,2,standing_committee,AK,농림축산식품해양수산위원회,422,농림축산식품법안심사소위원회 제2차 (2025. 02. 27.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52736&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52736,6b22c9693c1b1353d888277ad2f58f53f7f88f7071b1b3f9a9c6917209f61b65,3bda3813ad3a5ec40a6ba79fbe7f49140ccc5186b15c3d93abab2041c4dea0bf,9f87d6fd06c48137b805a4877c83e8dfb8befbd3124e6826c93b7b1ee269b485,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제3차 보건복지위원회(법안심사제1소위원회) (2025.02.27.),355,355,official_xml_attributed_speech,204,2025-05-21T10:23:46,2025-05-22,official_pdf_creation_plus_safety_lag,True,52745,2025-02-27,2,standing_committee,AM,보건복지위원회,422,법안심사제1소위원회 제3차 (2025. 02. 27.),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52745&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52745,b513a963eda74ca7f0fc43ff013a95b358a6042b63221c8079cf3f44e14f664c,8a5dc44ad4d2a6bf2d7cc5fdf46d081cf9337754019a57cb29d8fc2ff09113c8,e43524cb651d501bb8c7ead92d023546a11b233aff9c5bdb89e3b8539a795d35,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
제22대국회 제422회 (임시회) 제7차 국회본회의 (2025.02.27.),65,65,official_xml_attributed_speech,201,2025-11-07T09:41:43,2025-11-08,official_pdf_creation_plus_safety_lag,False,52762,2025-02-27,1,plenary,,plenary,422,제7차 (2025. 02. 27.) (보존부록),https://record.assembly.go.kr/assembly/viewer/minutes/xml.do?id=52762&type=view,https://record.assembly.go.kr/assembly/viewer/minutes/download/pdf.do?id=52762,ea0c95f4841cedc205209d7b4871dd70c6334a4c2a90d4078b92580f12a53030,5383b75023fa5babf5d74d56184baf06b45169c5dc1e0c8c1ce96986c98f72e8,11ca12899d620fa182226062c30a91700382003623ae5845809d0301c7adfe3d,08c6ed8041c78922005c4dc5c74cb3a41eea46221908a008180ea5c445265ecb
